city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facitiy,park_facility_other,park_open_year,reference_date
서울특별시,서대문구,창천동,바람산어린이공원,어린이공원,627.1,,"""조합놀이대 1기, 그네1기, 모래밭 1기, 시소 1기, 기타 4기""",,,,1974.0,2018-08-01
서울특별시,서대문구,현저동,독립근린공원,근린공원,113021.7,"""농구장 1개소, 배드민턴장 1개소, 체력단련시설 30기""","""미끄럼틀 1기, 기타 3기""","""주차장 1개소(65대), 매점 2개소, 화장실 3개소, 음수대 4기""","""독립관 1동, 3.1운동기념탑 1기, 순국선열추념탑 1기, 독립문 1기, 서재필동상 1기, 독립문이전비 1기, 정보도서관 1동""",,1989.0,2018-08-01
서울특별시,서대문구,남가좌동,가좌어린이공원,어린이공원,1665.0,체력단련시설 3기,조합놀이대 1기,,,,1993.0,2018-08-01
서울특별시,서대문구,남가좌동,개나리어린이공원,어린이공원,1653.0,체력단련시설 3기,"""조합놀이대 2기, 그네 1기, 모래밭 1기, 시소 1기, 기타 2기""",음수대 1개소,,,1994.0,2018-08-01
서울특별시,서대문구,창천동,창천근린공원,근린공원,6322.0,"""배드민턴장 1개소, 체력단련시설 5기""",,발효식화장실 2기,,,1997.0,2018-08-01
서울특별시,서대문구,홍제동,홍제근린공원,근린공원,9888.0,"""배드민턴장 1개소, 체력단련시설 11기""","""조합놀이대 1기, 시소 1기, 기타 3기""",,,,1998.0,2018-08-01
서울특별시,서대문구,합동,기차길옆소공원,소공원,381.3,,,,,,2000.0,2018-08-01
서울특별시,서대문구,영천동,독립문어린이공원,어린이공원,2600.0,체력단련시설 4기,,화장실 1개소,,,2001.0,2018-08-01
서울특별시,서대문구,연희동,연서어린이공원,어린이공원,1582.0,체력단련시설 3기,"""조합놀이대 1기, 그네 2기, 모래밭 1기, 시소 1기, 기타 3기""",,,,2002.0,2018-08-01
서울특별시,서대문구,북가좌동,북가좌정원지구어린이공원,어린이공원,1869.0,체력단련시설 6기,"""그네1기, 기타 2기""",,,,2004.0,2018-08-01
서울특별시,서대문구,홍은동,홍은동어린이공원,어린이공원,1552.0,체력단련시설 2기,"""조합놀이대 1기, 그네 1기, 기타 2기""",,,,2005.0,2018-08-01
서울특별시,서대문구,홍제동,아름다운소공원,소공원,441.5,,,,,,2006.0,2018-08-01
서울특별시,서대문구,북가좌동,중앙근린공원,근린공원,15466.0,"""다목적운동장 1개소, 배드민턴장 1개소, 체력단련시설 8기""",,"""화장실 1개소, 음수대 1개소""",,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,솟대어린이공원,어린이공원,1474.5,체력단련시설 4기,"""조합놀이대 1기, 시페이스네트 1기, 흔들놀이 6기""",,,,2007.0,2018-08-01
서울특별시,서대문구,북가좌동,나비울어린이공원,어린이공원,6757.0,농구장 1개소,"""조합놀이대 1기, 그네 1기, 흔들놀이 2기""",음수대 1개소,,,2007.0,2018-08-01
서울특별시,서대문구,홍은동,홍은3소공원,소공원,747.0,,,,,,2007.0,2018-08-01
서울특별시,서대문구,북가좌동,거꾸로어린이공원,어린이공원,1125.3,체력단련시설 5기,기타 6기,음수대 1개소,,,2010.0,2018-08-01
서울특별시,서대문구,홍제동,문화소공원,소공원,1456.0,배드민턴장 1개소,,,,,2010.0,2018-08-01
서울특별시,서대문구,남가좌동,한울소공원,소공원,1006.0,,,,,,2007.0,2018-08-01
서울특별시,서대문구,홍제동,무궁화소공원,소공원,672.0,체력단련시설 4기,,,,,2008.0,2018-08-01
서울특별시,서대문구,홍은동,하늘소공원(가칭),소공원,1375.0,체력단련시설 4기,,,,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,모래내어린이공원,어린이공원,1766.3,,"""조합놀이대 1기, 기타 5기""",음수대 1개소,,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,가재울어린이공원,어린이공원,9508.0,"""배드민턴장 1개소, 체력단련시설 3기""","""조합놀이대 1기, 기타 3기""",음수대 2개소,,,2007.0,2018-08-01
서울특별시,서대문구,북아현동,북아현어린이공원,어린이공원,2357.2,체력단련시설 2기,"""미끄럼틀 1기, 기타 3기""",음수대 1개소,,,2008.0,2018-08-01
서울특별시,서대문구,북아현동,한성어린이공원,어린이공원,2240.8,,"""그네 1기, 모래밭 1기, 조합놀이대 1기, 기타 3기""",음수대 1개소,,,2008.0,2018-08-01
서울특별시,서대문구,북아현동,너른바위어린이공원,어린이공원,2592.2,체력단련시설 4기,"""그네 1기, 미끄럼틀 1기, 시소 1기, 조합놀이대 1기, 기타 2기""",음수대 1개소,,,2008.0,2018-08-01
서울특별시,송파구,가락동,가락,근린공원,27648.2,,,,,,,2019-01-01
서울특별시,송파구,잠실동,개나리,근린공원,6669.1,,,,,,,2019-01-01
서울특별시,송파구,가락동,개롱,근린공원,21544.4,,,,,,,2019-01-01
서울특별시,송파구,거여동,거여,근린공원,16185.1,,,,,,,2019-01-01
서울특별시,송파구,가락동,건너말,근린공원,11327.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,글샘,근린공원,27289.9,,,,,,,2019-01-01
서울특별시,송파구,문정동,글샘작은,근린공원,10209.9,,,,,,,2019-01-01
서울특별시,송파구,마천동,널문,근린공원,24128.0,,,,,,,2019-01-01
서울특별시,송파구,오금동,누에머리,근린공원,18607.5,,,,,,,2019-01-01
서울특별시,송파구,송파동,동산,근린공원,5660.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,두댐이,근린공원,24015.9,,,,,,,2019-01-01
서울특별시,송파구,마천동,마천,근린공원,10962.5,,,,,,,2019-01-01
서울특별시,송파구,잠실동,매미,근린공원,8012.3,,,,,,,2019-01-01
서울특별시,송파구,오금동,목련,근린공원,8127.4,,,,,,,2019-01-01
서울특별시,송파구,문정동,문정,근린공원,49972.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,방이,근린공원,6930.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,백토,근린공원,10024.1,,,,,,,2019-01-01
서울특별시,송파구,잠실동,부리,근린공원,12898.9,,,,,,,2019-01-01
서울특별시,송파구,잠실동,뽕나무,근린공원,11704.9,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼전,근린공원,6607.6,,,,,,,2019-01-01
서울특별시,송파구,신천동,새내,근린공원,2550.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,소리,근린공원,36638.3,,,,,,,2019-01-01
서울특별시,송파구,송파동,송이,근린공원,11193.9,,,,,,,2019-01-01
서울특별시,송파구,송파동,송파,근린공원,6621.2,,,,,,,2019-01-01
서울특별시,송파구,신천동,송파나루,근린공원,285757.6,,,,,,,2019-01-01
서울특별시,송파구,문정동,숯내,근린공원,10206.5,,,,,,,2019-01-01
서울특별시,송파구,잠실동,아시아,근린공원,66027.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,연화,근린공원,14318.2,,,,,,,2019-01-01
서울특별시,송파구,오금동,오금,근린공원,219167.4,,,,,,,2019-01-01
서울특별시,송파구,신천동,온조마루,근린공원,6734.2,,,,,,,2019-01-01
서울특별시,송파구,가락동,웃말,근린공원,11098.2,,,,,,,2019-01-01
서울특별시,송파구,잠실동,잠실,근린공원,6613.3,,,,,,,2019-01-01
서울특별시,송파구,장지동,장수,근린공원,9949.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,장지,근린공원,133122.1,,,,,,,2019-01-01
서울특별시,송파구,마천동,천마,근린공원,182420.0,,,,,,,2019-01-01
서울특별시,송파구,풍납동,태양,근린공원,6611.6,,,,,,,2019-01-01
서울특별시,송파구,풍납동,풍납,근린공원,23746.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,하늘가람,근린공원,6612.0,,,,,,,2019-01-01
서울특별시,송파구,송파동,한양,근린공원,4842.4,,,,,,,2019-01-01
서울특별시,송파구,문정동,한우물,근린공원,11385.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,훼밀리,근린공원,10528.6,,,,,,,2019-01-01
서울특별시,송파구,오금동,가야금,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,개나리,어린이공원,1312.2,,,,,,,2019-01-01
서울특별시,송파구,거여동,개미,어린이공원,1500.4,,,,,,,2019-01-01
서울특별시,송파구,송파동,거북이,어린이공원,1594.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,거여,어린이공원,756.6,,,,,,,2019-01-01
서울특별시,송파구,방이동,곰말,어린이공원,1707.2,,,,,,,2019-01-01
서울특별시,송파구,문정동,굴렁쇠,어린이공원,1596.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,꿈나무,어린이공원,1496.3,,,,,,,2019-01-01
서울특별시,송파구,삼전동,나루터,어린이공원,1472.9,,,,,,,2019-01-01
서울특별시,송파구,마천동,남천,어린이공원,282.9,,,,,,,2019-01-01
서울특별시,송파구,장지동,늘봄,어린이공원,3004.4,,,,,,,2019-01-01
서울특별시,송파구,가락동,능골,어린이공원,1484.7,,,,,,,2019-01-01
서울특별시,송파구,가락동,대건,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,도담,어린이공원,4138.0,,,,,,,2019-01-01
서울특별시,송파구,석촌동,돌마리,어린이공원,1715.6,,,,,,,2019-01-01
서울특별시,송파구,마천동,돌무데기,어린이공원,97.6,,,,,,,2019-01-01
서울특별시,송파구,송파동,동호수,어린이공원,1469.7,,,,,,,2019-01-01
서울특별시,송파구,거여동,모슬,어린이공원,550.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,몽촌,어린이공원,1560.8,,,,,,,2019-01-01
서울특별시,송파구,가락동,무궁화,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,문현,어린이공원,1523.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,반딧불,어린이공원,1489.2,,,,,,,2019-01-01
서울특별시,송파구,방이동,방잇골,어린이공원,1629.6,,,,,,,2019-01-01
서울특별시,송파구,거여동,배미골,어린이공원,1500.1,,,,,,,2019-01-01
서울특별시,송파구,송파동,배밭,어린이공원,1475.8,,,,,,,2019-01-01
서울특별시,송파구,장지동,버들,어린이공원,1886.0,,,,,,,2019-01-01
서울특별시,송파구,오금동,벌말,어린이공원,1502.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,복숭아,어린이공원,1500.3,,,,,,,2019-01-01
서울특별시,송파구,방이동,비둘기,어린이공원,1500.2,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼밭,어린이공원,1646.1,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼밭나루,어린이공원,1434.1,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼전,어린이공원,1644.7,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼학사,어린이공원,1648.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,새말,어린이공원,1498.1,,,,,,,2019-01-01
서울특별시,송파구,송파동,새싹,어린이공원,1806.4,,,,,,,2019-01-01
서울특별시,송파구,가락동,샛팽이,어린이공원,1500.7,,,,,,,2019-01-01
서울특별시,송파구,석촌동,석촌,어린이공원,1638.4,,,,,,,2019-01-01
서울특별시,송파구,마천동,섬굴,어린이공원,368.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,솔바람,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,솔밭,어린이공원,1500.1,,,,,,,2019-01-01
서울특별시,송파구,문정동,수정,어린이공원,1494.6,,,,,,,2019-01-01
서울특별시,송파구,송파동,아랑,어린이공원,1575.3,,,,,,,2019-01-01
서울특별시,송파구,오금동,아랫말,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,풍납동,아랫바람,어린이공원,198.0,,,,,,,2019-01-01
서울특별시,송파구,석촌동,아름,어린이공원,2338.7,,,,,,,2019-01-01
서울특별시,송파구,오금동,안골,어린이공원,1500.1,,,,,,,2019-01-01
서울특별시,송파구,가락동,안산골,어린이공원,1500.5,,,,,,,2019-01-01
서울특별시,송파구,송파동,어사,어린이공원,1653.4,,,,,,,2019-01-01
서울특별시,송파구,거여동,영풍,어린이공원,1500.4,,,,,,,2019-01-01
서울특별시,송파구,방이동,옛동산,어린이공원,1266.3,,,,,,,2019-01-01
서울특별시,송파구,오금동,오동나무,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,석촌동,오봉산,어린이공원,1508.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,용마,어린이공원,1500.3,,,,,,,2019-01-01
서울특별시,송파구,풍납동,윗바람,어린이공원,291.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,임금샘,어린이공원,1500.3,,,,,,,2019-01-01
서울특별시,송파구,거여동,잔버들,어린이공원,303.0,,,,,,,2019-01-01
서울특별시,송파구,송파동,중대,어린이공원,1497.8,,,,,,,2019-01-01
서울특별시,송파구,마천동,천상,어린이공원,12464.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,초록,어린이공원,343.9,,,,,,,2019-01-01
서울특별시,송파구,거여동,큰바위,어린이공원,1508.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,큰솔,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,투구봉,어린이공원,1502.9,,,,,,,2019-01-01
서울특별시,송파구,장지동,한림,어린이공원,1504.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,한샘,어린이공원,1688.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,향나무,어린이공원,1512.4,,,,,,,2019-01-01
서울특별시,송파구,문정동,호돌이,어린이공원,1545.1,,,,,,,2019-01-01
서울특별시,송파구,문정동,호순이,어린이공원,1560.2,,,,,,,2019-01-01
서울특별시,송파구,문정동,희망,어린이공원,1495.8,,,,,,,2019-01-01
서울특별시,송파구,마천동,늘푸른,소공원,921.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,평화,소공원,1651.3,,,,,,,2019-01-01
서울특별시,송파구,거여동,능안,기타,1597.8,,,,,,,2019-01-01
서울특별시,송파구,마천동,돌무데기놀이터,기타,455.0,,,,,,,2019-01-01
서울특별시,송파구,풍납동,풍납타이어,기타,291.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,가락1(시영아파트),근린공원,19159.2,,,,,,,2019-01-01
서울특별시,송파구,문정동,문이,근린공원,20856.2,,,,,,,2019-01-01
서울특별시,송파구,마천동,솔향(거마재정비),근린공원,10042.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,위례 근린공원1호,근린공원,200327.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,위례 근린공원3호,근린공원,42448.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,위례 근린공원12호,근린공원,17872.0,,,,,,,2019-01-01
서울특별시,송파구,잠실동,잠실주공5단지 근린공원,근린공원,10741.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,향유(거마재정비),근린공원,10569.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,가락1(시영아파트),어린이공원,1617.7,,,,,,,2019-01-01
서울특별시,송파구,문정동,문정동136 어린이공원,어린이공원,4685.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,위례 어린이공원1호,어린이공원,1594.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,잠실미성크로바,어린이공원,3644.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,잠실진주,어린이공원,4470.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,장미아파트1호,어린이공원,5470.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,장미아파트2호,어린이공원,3288.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,거여1(거마재정비),소공원,1139.7,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여2(거마재정비),소공원,1501.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여3(거마재정비),소공원,591.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여4(거마재정비),소공원,5420.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여5(거마재정비),소공원,7682.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여6(거마재정비),소공원,612.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,문정동136 소공원,소공원,407.5,,,,,,,2019-01-01
서울특별시,송파구,잠실동,잠실주공5단지 소공원,소공원,8228.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,송례(위례 근린공원8호),근린공원,10024.6,,,,,,,2019-01-01
서울특별시,송파구,신천동,신천어린이교통,근린공원,12755.5,,,,,,,2019-01-01
서울특별시,송파구,오금동,오금지구 근린공원,근린공원,11488.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,위례별(위례 근린공원7호),근린공원,12204.7,,,,,,,2019-01-01
서울특별시,송파구,방이동,방이동고분,역사공원,30293.7,,,,,,,2019-01-01
서울특별시,송파구,석촌동,백제초기적석총,역사공원,45137.8,,,,,,,2019-01-01
서울특별시,송파구,오금동,오금지구 수변공원,수변공원,4302.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,성내천,기타,61050.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,올림픽공원,기타,1447122.3,,,,,,,2019-01-01
서울특별시,송파구,장지동,탄천,기타,161970.0,,,,,,,2019-01-01
서울특별시,중랑구,묵동,묵동소공원,소공원,167.2,,,,,,,2018-10-08
서울특별시,중랑구,면목동,코오롱하늘채앞소공원,소공원,1221.8,,,,,,,2018-10-08
서울특별시,중랑구,묵동,봉화산근린공원,근린공원,977.5,,,,,,,2018-10-08
서울특별시,중랑구,신내동,신내공원(신내택지개발지구 근린공원2),근린공원,18699.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,신내택지개발지구 근린공원3,근린공원,22474.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,능산공원,근린공원,12351.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,신내어울공원,근린공원,12916.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,구릉공원,근린공원,25651.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,능말공원,근린공원,19101.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,배말공원,근린공원,19902.0,,,,,,,2018-10-08
서울특별시,중랑구,면목동,용마도시자연공원,기타,2800624.0,,,,,,,2018-10-08
서울특별시,노원구,상계동,수락산공원,도시농업공원,6692795.0,,,,,등산로 및 각종시설,,2019-01-29
서울특별시,노원구,중계동,불암산공원,도시농업공원,5334267.0,,,,,등산로 및 각종시설,,2019-01-29
서울특별시,광진구,화양동,가중나무공원,어린이공원,971.6,,조합놀이대,화장실,,,1969.0,2019-02-26
서울특별시,광진구,화양동,한아름공원,어린이공원,936.2,,"조합놀이대, 그네 , 흔들놀이기구",화장실,,,1969.0,2019-02-26
서울특별시,광진구,화양동,해님공원,어린이공원,1002.3,,"조합놀이대, 그네 , 시소, 흔들놀이기구",화장실,,,1969.0,2019-02-26
서울특별시,광진구,화양동,화양공원,어린이공원,996.4,,조합놀이대,화장실,,,1969.0,2019-02-26
서울특별시,광진구,화양동,화양동정자마당공원,소공원,2382.0,,,,,,2002.0,2019-02-26
서울특별시,광진구,군자동,남일공원,어린이공원,238.0,,"조합놀이대, 그네",,,,1979.0,2019-02-26
서울특별시,광진구,군자동,군자공원,어린이공원,642.0,,"조합놀이대, 시소",,,경로당,1993.0,2019-02-26
서울특별시,광진구,능동,능동정자마당공원,소공원,1518.0,,,,,,2005.0,2019-02-26
서울특별시,광진구,구의동,구의가로휴식공원,소공원,95.2,,,,,,1971.0,2019-02-26
서울특별시,광진구,광장동,온달공원,어린이공원,1012.0,,"조합놀이대, 그네, 흔들놀이기구",화장실,,경로당,1978.0,2019-02-26
서울특별시,광진구,광장동,평강공원,어린이공원,325.0,,그네,화장실,,,1984.0,2019-02-26
서울특별시,용산구,효창동,효창공원,근린공원,171277.0,"운동장, 배드민턴장, 게이트볼장 등","조합놀이대, 그네 등","주차장, 매점, 화장실, 음수대 등","동상, 탑기념비",,1940.0,2019-01-22
서울특별시,용산구,후암동,새나라어린이공원,어린이공원,2340.0,다목적 인조잔디마당,"조합놀이대, 그네 등","화장실, 음수대",,,1940.0,2019-01-22
서울특별시,용산구,원효로3가,늘푸른어린이공원,어린이공원,2300.0,,"조합놀이대, 그네 등",화장실,,,1940.0,2019-01-22
서울특별시,용산구,동자동,동자어린이공원,어린이공원,712.0,,"조합놀이대, 그네 등",화장실,,,1940.0,2019-01-22
서울특별시,용산구,동자동,새꿈어린이공원,어린이공원,1828.0,,조합놀이대,화장실,,,1940.0,2019-01-22
서울특별시,용산구,청파동3가,돌모루어린이공원,어린이공원,3447.0,,조합놀이대,"주차장, 화장실",,,1940.0,2019-01-22
서울특별시,용산구,신계동,신계공원,역사공원,15000.0,,,"화장실, 음수대",,,1940.0,2019-01-22
서울특별시,용산구,한남동,응봉공원,근린공원,187834.0,"테니스장, 배드민턴장 등","조합놀이대, 모래놀이터 등","주차장, 화장실",,,1977.0,2019-01-22
서울특별시,용산구,동자동,두텁바위어린이공원,어린이공원,2623.0,,조합놀이대,,,,1978.0,2019-01-22
서울특별시,용산구,효창동,효창어린이공원,어린이공원,525.0,,,,,,1981.0,2019-01-22
서울특별시,용산구,이촌동,새푸리공원,소공원,231.0,,조합놀이대,,,,1992.0,2019-01-22
서울특별시,용산구,도원동,도원어린이공원,어린이공원,1500.0,,"조합놀이대, 그네 등",화장실,,,1994.0,2019-01-22
서울특별시,용산구,이촌동,강변공원,소공원,1766.0,,조합놀이대,음수대,,,1995.0,2019-01-22
서울특별시,용산구,한강로1가,솔밭어린이공원,어린이공원,2090.0,,조합놀이대,,,,2001.0,2019-01-22
서울특별시,용산구,신창동,신창동어린이공원,어린이공원,257.0,,,,,,2003.0,2019-01-22
서울특별시,용산구,용산동5가,서빙고공원,근린공원,11879.0,,,음수대,,,2003.0,2019-01-22
서울특별시,용산구,한강로3가,기와터공원,근린공원,2225.0,,,음수대,,,2003.0,2019-01-22
서울특별시,용산구,문배동,문배어린이공원,어린이공원,842.0,,"조합놀이대, 그네 등",,,,2003.0,2019-01-22
서울특별시,용산구,후암동,후암어린이공원,어린이공원,182.0,,,,,,2005.0,2019-01-22
서울특별시,용산구,이촌동,비상공원,소공원,889.0,,조합놀이대,,,,2006.0,2019-01-22
서울특별시,용산구,이촌동,청탑공원,소공원,546.0,,,,,,2006.0,2019-01-22
서울특별시,용산구,이촌동,사촌공원,소공원,1500.0,,조합놀이대,,,,2006.0,2019-01-22
서울특별시,용산구,이촌동,강변복지공원,소공원,377.0,,조합놀이대,,,,2006.0,2019-01-22
서울특별시,용산구,이촌동,이촌한우리공원,소공원,4325.0,,,음수대,,,2006.0,2019-01-22
서울특별시,용산구,문배동,해님공원,소공원,1255.0,,그네,,,,2009.0,2019-01-22
서울특별시,용산구,문배동,달님공원,소공원,1195.0,,그네,,,,2009.0,2019-01-22
서울특별시,용산구,문배동,별님공원,소공원,1137.0,,,,,,2009.0,2019-01-22
서울특별시,용산구,한남동,독서당공원,소공원,469.0,,그네,,,,2010.0,2019-01-22
서울특별시,용산구,한남동,한남공원,소공원,432.0,,조합놀이대,,,,2010.0,2019-01-22
서울특별시,용산구,이태원동,이태원어린이놀이터,소공원,278.0,,조합놀이대,,,,2010.0,2019-01-22
서울특별시,용산구,한강로3가,한강대로공원,소공원,466.0,,,,,,2011.0,2019-01-22
서울특별시,용산구,이태원동,이태원부군당,역사공원,2020.0,,,,"동상, 탑기념비",,2013.0,2019-01-22
서울특별시,강남구,압구정동,신사근린공원,근린공원,6800.0,,,,,,,2018-08-27
서울특별시,강남구,일원동,대청근린공원,근린공원,14089.1,,,,,,,2018-08-27
서울특별시,강남구,일원동,늘푸른근린공원,근린공원,11410.3,,,,,,,2018-08-27
서울특별시,강남구,개포동,개포서근린공원,근린공원,11219.2,,,,,,,2018-08-27
서울특별시,강남구,개포동,개포동근린공원,근린공원,9705.6,,,,,,,2018-08-27
서울특별시,강남구,대치동,대치근린공원,근린공원,10408.9,,,,,,,2018-08-27
서울특별시,강남구,대치동,늘벗근린공원,근린공원,19812.3,,,,,,,2018-08-27
서울특별시,강남구,도곡동,독골근린공원,근린공원,10022.9,,,,,,,2018-08-27
서울특별시,강남구,개포동,포이근린공원,근린공원,16811.4,,,,,,,2018-08-27
서울특별시,강남구,개포동,청룡근린공원,근린공원,9367.0,,,,,,,2018-08-27
서울특별시,강남구,개포동,배밭근린공원,근린공원,11627.2,,,,,,,2018-08-27
서울특별시,강남구,개포동,학여울근린공원,근린공원,12505.6,,,,,,,2018-08-27
서울특별시,강남구,청담동,청수근린공원,근린공원,17402.0,,,,,,,2018-08-27
서울특별시,강남구,청담동,청담근린공원,근린공원,59347.0,,,,,,,2018-08-27
서울특별시,강남구,대치동,한티근린공원,근린공원,19200.0,,,,,,,2018-08-27
서울특별시,강남구,개포동,개포근린공원,근린공원,90063.9,,,,,,,2018-08-27
서울특별시,강남구,개포동,달터근린공원,근린공원,232078.2,,,,,,,2018-08-27
서울특별시,강남구,개포동,대진근린공원,근린공원,13568.4,,,,,,,2018-08-27
서울특별시,강남구,수서동,탄천근린공원,근린공원,10011.0,,,,,,,2018-08-27
서울특별시,강남구,일원동,한솔근린공원,근린공원,12878.4,,,,,,,2018-08-27
서울특별시,강남구,논현동,학동근린공원,근린공원,29947.0,,,,,,,2018-08-27
서울특별시,강남구,삼성동,삼성은행나무근린공원,근린공원,1500.0,,,,,,,2018-08-27
서울특별시,강남구,도곡동,도곡근린공원,근린공원,254648.0,,,,,,,2018-08-27
서울특별시,강남구,도곡동,싸리고개근린공원,근린공원,15072.5,,,,,,,2018-08-27
서울특별시,강남구,압구정동,갈매기근린공원,근린공원,7732.0,,,,,,,2018-08-27
서울특별시,강남구,역삼동,도성근린공원,근린공원,1988.8,,,,,,,2018-08-27
